location,lat,lon,date,temp_max_c,temp_min_c,temp_mean_c,precipitation_mm,rain_mm,et0_mm,wind_max_kmh,humidity_mean_pct,solar_radiation_mj
Guntur_SW,15.9,79.4,2024-08-11,33.6,26.0,29.5,0.4,0.4,5.09,8.8,70,22.45
Guntur_SW,15.9,79.4,2024-08-12,34.3,25.6,29.6,2.7,2.7,4.79,8.7,70,20.87
Guntur_SW,15.9,79.4,2024-08-13,33.8,25.2,29.2,1.8,1.8,5.03,11.0,76,23.12
Guntur_SW,15.9,79.4,2024-08-14,34.5,25.9,29.9,0.5,0.5,5.39,11.2,72,23.76
Guntur_SW,15.9,79.4,2024-08-15,34.3,25.5,29.7,0.6,0.6,5.4,10.2,72,23.77
Guntur_SW,15.9,79.4,2024-08-16,34.8,26.0,29.4,6.8,6.8,4.78,11.2,78,21.39
Guntur_SW,15.9,79.4,2024-08-17,34.3,24.8,29.3,0.7,0.7,4.94,10.9,74,22.32
Guntur_SW,15.9,79.4,2024-08-18,34.5,25.7,29.8,2.4,2.4,5.11,8.9,74,23.38
Guntur_SW,15.9,79.4,2024-08-19,34.0,25.9,28.7,8.4,8.4,4.37,20.5,79,19.7
Guntur_SW,15.9,79.4,2024-08-20,35.3,25.1,29.9,0.4,0.4,5.69,13.6,71,24.3
Guntur_SW,15.9,79.4,2024-08-21,35.0,25.4,30.0,1.2,1.2,5.07,12.4,72,21.37
Guntur_SW,15.9,79.4,2024-08-22,33.2,26.1,29.5,1.7,1.7,3.59,13.3,71,14.07
Guntur_SW,15.9,79.4,2024-08-23,34.1,25.9,29.6,0.7,0.7,4.74,14.7,68,18.47
Guntur_SW,15.9,79.4,2024-08-24,32.3,25.7,28.6,3.0,3.0,3.71,23.7,71,11.8
Guntur_SW,15.9,79.4,2024-08-25,32.2,24.8,28.2,3.5,3.5,4.61,20.9,71,17.43
Guntur_SW,15.9,79.4,2024-08-26,33.5,26.4,29.4,0.1,0.1,5.22,23.5,61,16.84
Guntur_SW,15.9,79.4,2024-08-27,34.2,26.6,30.0,0.1,0.1,6.32,23.8,60,21.6
Guntur_SW,15.9,79.4,2024-08-28,32.9,26.2,29.1,0.0,0.0,4.82,23.8,64,15.14
Guntur_SW,15.9,79.4,2024-08-29,33.2,26.6,29.5,0.7,0.7,4.57,21.3,62,13.28
Guntur_SW,15.9,79.4,2024-08-30,27.4,24.9,25.8,31.7,31.7,1.3,13.2,89,4.83
Guntur_SW,15.9,79.4,2024-08-31,25.6,24.2,25.0,67.6,67.6,1.11,17.7,89,3.02
Guntur_SW,15.9,79.4,2024-09-01,29.5,24.5,26.4,39.5,39.5,3.85,27.4,76,13.48
Guntur_SW,15.9,79.4,2024-09-02,29.6,22.8,26.3,11.8,11.8,3.36,20.3,73,11.11
Guntur_SW,15.9,79.4,2024-09-03,32.5,24.3,27.7,0.8,0.8,4.56,19.6,74,18.36
Guntur_SW,15.9,79.4,2024-09-04,30.4,24.6,27.0,17.9,17.9,3.18,17.3,80,12.57
Guntur_SW,15.9,79.4,2024-09-05,31.5,25.1,27.9,4.5,4.5,3.84,16.2,76,14.81
Guntur_SW,15.9,79.4,2024-09-06,31.3,25.5,28.1,1.1,1.1,4.03,17.1,75,16.4
Guntur_SW,15.9,79.4,2024-09-07,30.2,25.9,27.5,2.9,2.9,3.15,16.7,77,12.19
Guntur_SW,15.9,79.4,2024-09-08,27.1,25.2,26.0,22.5,22.5,1.42,15.2,87,4.94
Guntur_SW,15.9,79.4,2024-09-09,27.9,24.8,26.2,9.2,9.2,2.05,16.4,84,7.57
Guntur_SW,15.9,79.4,2024-09-10,31.8,25.8,28.2,0.5,0.5,4.63,23.8,71,17.61
Guntur_SW,15.9,79.4,2024-09-11,32.4,24.8,28.0,0.0,0.0,5.41,23.2,69,22.36
Guntur_SW,15.9,79.4,2024-09-12,32.3,24.2,27.8,0.0,0.0,5.54,20.1,68,23.49
Guntur_SW,15.9,79.4,2024-09-13,32.3,23.2,27.3,0.0,0.0,5.21,21.3,69,21.83
Guntur_SW,15.9,79.4,2024-09-14,33.0,24.0,28.1,0.0,0.0,5.83,18.0,65,23.79
Guntur_SW,15.9,79.4,2024-09-15,33.2,24.0,28.3,0.0,0.0,5.74,18.0,66,23.74
Guntur_SW,15.9,79.4,2024-09-16,32.3,25.7,28.3,1.0,1.0,5.32,18.3,67,21.79
Guntur_SW,15.9,79.4,2024-09-17,33.6,24.5,28.5,0.0,0.0,5.7,15.9,65,23.49
Guntur_SW,15.9,79.4,2024-09-18,33.2,23.5,27.7,1.7,1.7,5.0,13.4,73,22.6
Guntur_SW,15.9,79.4,2024-09-19,34.0,24.2,29.1,0.0,0.0,5.16,9.4,68,23.29
Guntur_SW,15.9,79.4,2024-09-20,34.2,24.6,28.9,1.8,1.8,4.9,11.6,68,20.05
Guntur_SW,15.9,79.4,2024-09-21,31.8,24.6,27.9,2.8,2.8,3.63,13.8,78,15.89
Guntur_SW,15.9,79.4,2024-09-22,33.4,24.2,27.9,5.4,5.4,4.12,14.0,79,18.38
Guntur_SW,15.9,79.4,2024-09-23,32.7,24.8,28.0,8.4,8.4,3.9,11.3,80,17.28
Guntur_SW,15.9,79.4,2024-09-24,30.1,24.8,26.8,5.6,5.6,2.34,11.1,87,10.36
Guntur_SW,15.9,79.4,2024-09-25,31.6,24.1,27.6,2.7,2.7,2.96,16.0,82,12.07
Guntur_SW,15.9,79.4,2024-09-26,32.0,25.6,28.3,0.7,0.7,3.83,20.7,74,15.33
Guntur_SW,15.9,79.4,2024-09-27,33.0,25.1,28.5,0.3,0.3,4.1,10.3,74,17.79
Guntur_SW,15.9,79.4,2024-09-28,32.9,24.8,28.4,0.8,0.8,4.36,10.3,77,19.92
Guntur_SW,15.9,79.4,2024-09-29,32.8,24.3,28.4,4.5,4.5,4.65,11.1,79,21.15
Guntur_SW,15.9,79.4,2024-09-30,33.9,24.3,28.9,0.0,0.0,5.04,11.2,73,22.57
Guntur_SW,15.9,79.4,2024-10-01,34.4,24.2,29.3,0.0,0.0,5.14,8.8,71,22.78
Guntur_SW,15.9,79.4,2024-10-02,35.3,24.9,29.7,0.5,0.5,4.89,10.7,69,21.72
Guntur_SW,15.9,79.4,2024-10-03,35.7,26.4,29.6,0.9,0.9,4.87,11.9,70,20.07
Guntur_SW,15.9,79.4,2024-10-04,35.0,25.5,29.7,0.0,0.0,4.98,8.4,68,21.48
Guntur_SW,15.9,79.4,2024-10-05,34.8,24.9,29.2,1.2,1.2,4.88,8.6,71,21.33
Guntur_SW,15.9,79.4,2024-10-06,34.8,24.7,29.6,0.3,0.3,5.15,11.6,68,21.73
Guntur_SW,15.9,79.4,2024-10-07,33.5,24.6,28.7,0.2,0.2,4.96,14.4,70,20.67
Guntur_SW,15.9,79.4,2024-10-08,33.3,23.9,27.7,1.6,1.6,3.97,16.4,76,17.54
Guntur_SW,15.9,79.4,2024-10-09,31.9,24.2,27.5,3.6,3.6,3.75,16.3,79,16.92
Guntur_SW,15.9,79.4,2024-10-10,29.6,24.4,26.3,12.8,12.8,2.53,14.8,85,11.24
Guntur_SW,15.9,79.4,2024-10-11,30.5,24.0,26.6,7.5,7.5,3.22,11.7,84,14.59
Guntur_SW,15.9,79.4,2024-10-12,30.8,23.5,26.6,7.0,7.0,2.86,12.8,83,12.36
Guntur_SW,15.9,79.4,2024-10-13,32.3,23.8,27.5,1.1,1.1,3.93,13.9,80,17.69
Guntur_SW,15.9,79.4,2024-10-14,28.0,23.4,25.6,23.1,23.1,1.92,17.5,90,8.93
Guntur_SW,15.9,79.4,2024-10-15,27.9,24.3,25.7,16.4,16.4,1.5,14.7,90,6.68
Guntur_SW,15.9,79.4,2024-10-16,27.6,23.3,24.9,34.0,34.0,1.35,14.0,93,5.95
Guntur_SW,15.9,79.4,2024-10-17,31.0,23.0,26.6,14.5,14.5,3.07,16.6,86,13.65
Guntur_SW,15.9,79.4,2024-10-18,30.1,24.1,26.3,4.4,4.4,2.85,16.9,87,13.63
Guntur_SW,15.9,79.4,2024-10-19,29.1,23.6,25.7,7.4,7.4,2.2,10.0,89,10.16
Guntur_SW,15.9,79.4,2024-10-20,31.3,23.8,26.5,3.9,3.9,3.49,13.0,86,16.56
Guntur_SW,15.9,79.4,2024-10-21,30.8,23.1,26.0,9.9,9.9,3.04,10.1,87,14.48
Guntur_SW,15.9,79.4,2024-10-22,31.6,23.1,26.5,3.7,3.7,3.95,13.5,84,18.78
Guntur_SW,15.9,79.4,2024-10-23,32.4,23.1,27.2,0.0,0.0,4.49,12.7,76,20.57
Guntur_SW,15.9,79.4,2024-10-24,32.7,21.8,26.6,0.0,0.0,4.84,11.4,66,21.23
Guntur_SW,15.9,79.4,2024-10-25,32.8,20.4,26.2,0.0,0.0,4.92,11.5,65,21.81
Guntur_SW,15.9,79.4,2024-10-26,32.0,22.7,27.3,0.2,0.2,4.9,16.9,62,20.08
Guntur_SW,15.9,79.4,2024-10-27,32.8,21.7,26.8,0.0,0.0,5.02,10.9,63,21.51
Guntur_SW,15.9,79.4,2024-10-28,32.8,21.5,27.3,0.0,0.0,4.39,9.2,63,20.61
Guntur_SW,15.9,79.4,2024-10-29,33.3,22.6,27.7,0.0,0.0,4.48,9.5,68,20.49
Guntur_SW,15.9,79.4,2024-10-30,32.3,23.0,27.1,4.5,4.5,4.05,11.1,79,19.07
Guntur_SW,15.9,79.4,2024-10-31,31.4,23.1,26.9,0.8,0.8,3.6,9.2,80,16.68
Guntur_SW,15.9,79.4,2024-11-01,31.9,22.6,27.2,0.0,0.0,4.45,11.3,73,19.94
Guntur_SW,15.9,79.4,2024-11-02,31.9,22.0,27.3,0.0,0.0,4.44,10.2,71,19.93
Guntur_SW,15.9,79.4,2024-11-03,32.0,22.8,27.2,0.0,0.0,4.34,11.3,72,19.14
Guntur_SW,15.9,79.4,2024-11-04,32.3,22.4,26.9,0.0,0.0,4.44,11.7,68,19.09
Guntur_SW,15.9,79.4,2024-11-05,32.2,21.5,26.7,0.0,0.0,4.44,9.5,64,19.41
Guntur_SW,15.9,79.4,2024-11-06,33.0,21.9,27.2,0.0,0.0,4.9,12.2,61,20.53
Guntur_SW,15.9,79.4,2024-11-07,33.2,21.8,27.1,0.0,0.0,4.44,8.3,67,19.64
Guntur_SW,15.9,79.4,2024-11-08,32.2,22.2,26.8,1.5,1.5,4.0,9.6,72,17.5
Guntur_SW,15.9,79.4,2024-11-09,32.4,22.1,27.2,0.2,0.2,4.45,11.4,70,19.21
Guntur_SW,15.9,79.4,2024-11-10,33.0,22.3,27.1,0.1,0.1,4.8,12.7,66,19.86
Guntur_SW,15.9,79.4,2024-11-11,32.7,21.0,27.1,0.0,0.0,5.17,14.6,58,19.86
Guntur_SW,15.9,79.4,2024-11-12,31.4,23.6,25.9,7.1,7.1,2.88,16.8,77,11.49
Guntur_SW,15.9,79.4,2024-11-13,30.1,23.2,25.8,5.7,5.7,3.19,18.9,86,15.2
Guntur_SW,15.9,79.4,2024-11-14,29.6,23.1,25.2,14.0,14.0,2.04,14.7,91,9.79
Guntur_SW,15.9,79.4,2024-11-15,29.0,23.4,25.4,4.9,4.9,2.12,13.8,89,9.75
Guntur_SW,15.9,79.4,2024-11-16,30.6,23.5,26.5,0.9,0.9,3.77,12.0,81,17.55
Guntur_SW,15.9,79.4,2024-11-17,30.1,23.0,25.9,0.8,0.8,3.7,14.5,83,17.64
Guntur_SW,15.9,79.4,2024-11-18,29.5,22.1,25.1,1.9,1.9,3.41,12.3,81,16.68
Guntur_SW,15.9,79.4,2024-11-19,28.8,19.9,24.1,0.0,0.0,3.79,8.4,76,18.85
Guntur_SW,15.9,79.4,2024-11-20,28.6,18.9,23.6,0.0,0.0,3.65,8.3,72,17.83
Guntur_SW,15.9,79.4,2024-11-21,28.9,18.6,23.6,0.0,0.0,3.73,7.6,71,18.16
Guntur_SW,15.9,79.4,2024-11-22,29.0,17.6,23.3,0.0,0.0,4.05,8.4,71,19.99
Guntur_SW,15.9,79.4,2024-11-23,29.4,18.0,23.7,0.0,0.0,3.91,6.3,70,19.67
Guntur_SW,15.9,79.4,2024-11-24,30.1,18.6,24.1,0.0,0.0,4.25,9.2,65,19.6
Guntur_SW,15.9,79.4,2024-11-25,29.5,18.9,24.0,0.0,0.0,3.86,11.8,66,17.48
Guntur_SW,15.9,79.4,2024-11-26,29.8,20.8,24.9,0.0,0.0,3.63,15.9,62,13.29
Guntur_SW,15.9,79.4,2024-11-27,29.2,20.4,24.5,0.0,0.0,4.3,14.6,64,17.29
Guntur_SW,15.9,79.4,2024-11-28,29.1,19.2,24.0,0.0,0.0,5.21,17.3,53,19.25
Guntur_SW,15.9,79.4,2024-11-29,29.0,22.5,25.2,0.0,0.0,4.21,20.9,58,11.38
Guntur_SW,15.9,79.4,2024-11-30,28.0,23.2,25.0,2.6,2.6,2.24,25.2,81,6.79
